"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"a4fe458a-2608-4d48-8d8a-985605327a6f","431717","AirSpeed - 431717    ","19-12-11 22:51","0"
"6d1a350f-5fd2-44e5-a993-7cf8ed1188a3","431717","AirSpeed - 431717    ","19-12-11 22:41","0"
"059507f4-aef8-48b6-a1f2-03f6ad0b1ca2","431717","AirSpeed - 431717    ","19-12-11 22:31","0"
"1d67c32a-11ce-4c72-8f2b-6c1e186d15a0","431717","AirSpeed - 431717    ","19-12-11 22:21","0"
"1926de72-f5e4-4212-8076-f9bf6e8f06dc","431717","AirSpeed - 431717    ","19-12-11 22:11","0"
"5a1d6c9a-b90c-4b5c-9538-20c85a15adb2","431717","AirSpeed - 431717    ","19-12-11 22:01","0"
"19f2b515-7df7-456f-8630-b197ead701ce","431717","AirSpeed - 431717    ","19-12-11 21:51","0"
"44c8f9c4-5c14-4329-b24d-c1fddbd5f8b3","431717","AirSpeed - 431717    ","19-12-11 21:41","0"
"5211aef9-23dc-431a-92ed-6583d4ab2927","431717","AirSpeed - 431717    ","19-12-11 21:31","0"
"391cda48-a999-43a6-8138-31548743e333","431717","AirSpeed - 431717    ","19-12-11 21:21","0"
"afcc0165-bddd-4cba-9a84-9ef9df0df6e6","431717","AirSpeed - 431717    ","19-12-11 21:11","0"
"02d24b8e-71c3-4096-bc59-12619cd6340e","431717","AirSpeed - 431717    ","19-12-11 21:01","0"
"a42ad233-4263-466a-88ed-37c268c56c5d","431717","AirSpeed - 431717    ","19-12-11 20:51","0"
"bdb5c2f7-da92-471d-b61c-ebdbbada64e4","431717","AirSpeed - 431717    ","19-12-11 20:41","0"
"c8ac80cb-3153-424c-b79c-5ababdbd1937","431717","AirSpeed - 431717    ","19-12-11 20:31","0"
"a56cc8c1-89e0-44c8-9294-58233f3a28bd","431717","AirSpeed - 431717    ","19-12-11 20:21","0"
"30b434f4-aecf-4dc3-a1b0-72905057adff","431717","AirSpeed - 431717    ","19-12-11 20:11","0"
"100931cb-dfaf-4030-bd68-5f3ee8cbcb76","431717","AirSpeed - 431717    ","19-12-11 20:01","0"
"a2b21092-b98c-4130-a35e-0b38ec34736f","431717","AirSpeed - 431717    ","19-12-11 19:51","0"
"f7868c17-ec3a-43b1-bbd3-ae3a061251f2","431717","AirSpeed - 431717    ","19-12-11 19:41","0"
"73733432-d519-4cf0-a6e2-8d0e214392aa","431717","AirSpeed - 431717    ","19-12-11 19:31","0"
"ec9e8eb9-14c6-4d87-a633-3ba580f9d1b8","431717","AirSpeed - 431717    ","19-12-11 19:21","0"
"c8848f00-a0e7-467a-a3dc-4819e388b8d8","431717","AirSpeed - 431717    ","19-12-11 19:11","0"
"38a4bfa0-9379-4deb-8d05-6b558ed99ebb","431717","AirSpeed - 431717    ","19-12-11 19:01","0"
"b865a09c-0bea-49fe-91fa-eeb715dc21eb","431717","AirSpeed - 431717    ","19-12-11 18:51","0"
"4ddc84e0-9629-443d-8695-308cbb1a4a5d","431717","AirSpeed - 431717    ","19-12-11 18:41","0"
"79b281f5-c75c-4cd8-9043-cb0608602845","431717","AirSpeed - 431717    ","19-12-11 18:31","0"
"6d15e2f3-2648-428a-adba-a826b870f5db","431717","AirSpeed - 431717    ","19-12-11 18:21","0"
"5fb1241d-1f68-4073-aa82-88fb1f98c12e","431717","AirSpeed - 431717    ","19-12-11 18:11","0"
"d8be2f99-f18d-4abb-b669-5f03e70e379b","431717","AirSpeed - 431717    ","19-12-11 18:01","0"
"2d6e9df0-17ae-4e50-a822-56c68e405f5f","431717","AirSpeed - 431717    ","19-12-11 17:51","5.8"
"a7d320b3-ddb4-458f-b4d7-19551f976e5f","431717","AirSpeed - 431717    ","19-12-11 17:41","5.8"
"7f5c7f1d-dc5b-42cc-b420-a8776c235850","431717","AirSpeed - 431717    ","19-12-11 17:31","5.8"
"f221f57a-5e66-43bb-971e-93eb8740020e","431717","AirSpeed - 431717    ","19-12-11 17:21","5.6"
"76140ccb-3994-4536-99cf-b05fab1d0051","431717","AirSpeed - 431717    ","19-12-11 17:11","5.8"
"78208cfc-87ec-48ef-9cc6-944aa6c13066","431717","AirSpeed - 431717    ","19-12-11 17:01","5.8"
"f061b590-9cac-43ff-b925-5e99e7481e63","431717","AirSpeed - 431717    ","19-12-11 16:51","5.6"
"2a357b9c-80a6-4e09-8764-682b926313c9","431717","AirSpeed - 431717    ","19-12-11 16:41","5.6"
"9f00d91d-dd82-4754-9430-9e8f18225ba0","431717","AirSpeed - 431717    ","19-12-11 16:31","5.6"
