"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"05c736c4-7c14-44c4-a4fb-db1c442e561a","465995","Humidity - 465995","19-12-11 22:52","36.74"
"34253e55-462f-4c67-b61b-ac34b847150b","465995","Humidity - 465995","19-12-11 22:42","36.76"
"50ed9968-2e16-44d2-b856-04294b204105","465995","Humidity - 465995","19-12-11 22:32","36.76"
"991c89ad-7cd2-4864-b303-e6200f518945","465995","Humidity - 465995","19-12-11 22:22","36.78"
"247e2335-3453-4334-806e-a80f24d649bc","465995","Humidity - 465995","19-12-11 22:12","36.82"
"ae59b46f-1b99-4c24-9afb-dbb390b5aca3","465995","Humidity - 465995","19-12-11 22:02","36.86"
"bd06c12a-6b92-4726-acd2-1db3bcb00c55","465995","Humidity - 465995","19-12-11 21:52","36.85"
"c7cda5c2-5453-4cfc-bbf9-515b12c0f80b","465995","Humidity - 465995","19-12-11 21:42","36.88"
"913e685a-2ace-4f7d-bd85-d293dd445f35","465995","Humidity - 465995","19-12-11 21:32","36.87"
"79052cc8-cb49-4978-8de7-2f003aaee68e","465995","Humidity - 465995","19-12-11 21:22","36.9"
"fe9daf5a-12f2-4b72-9941-59b11d69c656","465995","Humidity - 465995","19-12-11 21:12","36.95"
"24dcfad2-5763-4b71-aee9-f4871be7ff89","465995","Humidity - 465995","19-12-11 21:02","36.94"
"787e201c-8cf9-4952-96d6-1717267923fa","465995","Humidity - 465995","19-12-11 20:52","36.95"
"d9ea5e25-b5aa-43c5-8d55-f3ca2b55d2cd","465995","Humidity - 465995","19-12-11 20:42","36.99"
"bbbeafe6-e617-492c-8530-73ecfe600082","465995","Humidity - 465995","19-12-11 20:32","36.99"
"7ff42552-cdff-4692-be87-31ff5c4edd3d","465995","Humidity - 465995","19-12-11 20:22","37.03"
"a0f2c391-1b34-499c-963f-e644b3198591","465995","Humidity - 465995","19-12-11 20:12","37.03"
"8f31a464-9c28-48ad-bed4-eb0f437ab67d","465995","Humidity - 465995","19-12-11 20:02","37.06"
"8f7a794d-5dbf-430b-b303-ebc1629c1927","465995","Humidity - 465995","19-12-11 19:52","37.11"
"04741004-82e5-4355-92a4-1afc4ebf3232","465995","Humidity - 465995","19-12-11 19:42","37.12"
"1e3b4d50-e969-415f-961d-3b956ec30f31","465995","Humidity - 465995","19-12-11 19:32","37.09"
"b40535dd-408c-4af4-bb62-b6d58b5271b5","465995","Humidity - 465995","19-12-11 19:22","37.11"
"5d3fdb4e-944c-4461-8178-81c3d9d92cd0","465995","Humidity - 465995","19-12-11 19:12","37.09"
"91e50528-55ae-42fa-a74b-8e8206e571b6","465995","Humidity - 465995","19-12-11 19:02","37.11"
"e81fdefc-7d27-4648-af6d-ebca716ca2af","465995","Humidity - 465995","19-12-11 18:52","37.05"
"b6d08ab8-916c-4c75-9738-00fccba1626e","465995","Humidity - 465995","19-12-11 18:42","37.05"
"1c3f1a16-d265-4215-8e35-27e73ee43d16","465995","Humidity - 465995","19-12-11 18:32","36.96"
"eb0186b6-7dad-464c-b09f-ac292181377a","465995","Humidity - 465995","19-12-11 18:22","36.93"
"95b0eb37-23e6-4ba7-9702-7bf2b47d82dc","465995","Humidity - 465995","19-12-11 18:12","36.93"
"ba2e6798-ef6f-41bd-906a-13a073ef1e78","465995","Humidity - 465995","19-12-11 18:02","36.94"
"e7509419-fa2a-463b-b394-d1c39bce8883","465995","Humidity - 465995","19-12-11 17:52","36.87"
"45dcdb1b-37ad-4d2b-acba-88081fff2a6d","465995","Humidity - 465995","19-12-11 17:42","36.89"
"cba84aae-0de3-4a64-942c-ffac613b82ce","465995","Humidity - 465995","19-12-11 17:32","36.92"
"86795963-8586-4cb6-b754-7cde8cbb50c4","465995","Humidity - 465995","19-12-11 17:22","36.93"
"2d6ea5b6-0500-433c-9376-d20fb3743010","465995","Humidity - 465995","19-12-11 17:12","36.93"
"63d7fc10-2bc0-4aee-bae9-f2e38a63b89f","465995","Humidity - 465995","19-12-11 17:02","36.95"
"855a0ebd-ae49-4ca4-96cc-589ce894fa5a","465995","Humidity - 465995","19-12-11 16:52","36.98"
"2a368393-c45a-473d-a2d9-7a8be55f13d4","465995","Humidity - 465995","19-12-11 16:42","36.97"
"992d16e3-d776-40d1-b405-62d17d641543","465995","Humidity - 465995","19-12-11 16:32","36.97"
"0d8be615-bfd3-4ee6-91f2-88aeb9b99848","465995","Humidity - 465995","19-12-11 16:22","36.98"
"b156e292-2c04-4bd8-bad1-8bd8901704a3","465995","Humidity - 465995","19-12-11 16:12","36.95"
"94e1c17c-046b-42fa-ab04-2578cdd02615","465995","Humidity - 465995","19-12-11 16:02","36.94"
"1d16ec13-c4d0-4339-99d1-a8a373ddd8bd","465995","Humidity - 465995","19-12-11 15:52","36.9"
"badb533e-297d-41af-9f5b-cebc9035cf7d","465995","Humidity - 465995","19-12-11 15:42","36.93"
"b7d724b0-3269-4dd2-87e8-f801fdd4038e","465995","Humidity - 465995","19-12-11 15:32","36.9"
"e47afeff-739a-4cbf-a949-57aabaeb9921","465995","Humidity - 465995","19-12-11 15:22","36.86"
"b86433fe-42b4-40b9-8cdc-69ace16a8fa6","465995","Humidity - 465995","19-12-11 15:12","36.78"
"fe13c8ac-bc95-4203-b27e-ff034f92bced","465995","Humidity - 465995","19-12-11 15:02","36.83"
"860868ee-a06d-4f1b-a2ff-249dc35954b9","465995","Humidity - 465995","19-12-11 14:52","36.75"
"bc961ec2-e8ec-40b4-a920-6c32758de7b4","465995","Humidity - 465995","19-12-11 14:42","36.67"
"6b19ece7-15af-466f-9432-12c3fb1ce71c","465995","Humidity - 465995","19-12-11 14:32","36.69"
"962c7a57-cdd3-4536-9f31-c874f4715d2c","465995","Humidity - 465995","19-12-11 14:22","36.63"
"4998d5ac-df2e-476c-8bf0-713ce85b3ae1","465995","Humidity - 465995","19-12-11 14:12","36.62"
"1f12e30e-45e9-45c2-9600-2ea7eaac98b9","465995","Humidity - 465995","19-12-11 14:02","36.6"
"a054639e-9adb-4aca-8e89-d12990846293","465995","Humidity - 465995","19-12-11 13:52","36.59"
"f9788623-6c0a-43d2-ab12-6364f7661c91","465995","Humidity - 465995","19-12-11 13:42","36.53"
"3564467e-13b0-438e-84c2-b38eb35d6e78","465995","Humidity - 465995","19-12-11 13:32","36.5"
"21229c90-d4ad-413a-972e-e7dd4ecfd697","465995","Humidity - 465995","19-12-11 13:22","36.53"
"de065725-57ea-418d-9c65-602f7a5e1723","465995","Humidity - 465995","19-12-11 13:12","36.5"
"3e9faeaa-b477-4ba0-ad08-c529c17d0d4a","465995","Humidity - 465995","19-12-11 13:02","36.48"
"c3cbfa77-f7fe-43e4-8159-054e3e8a9af1","465995","Humidity - 465995","19-12-11 12:52","36.47"
"5df4b9cc-83e4-4933-88ce-9c99200a4a92","465995","Humidity - 465995","19-12-11 12:42","36.42"
"6285a17e-6b78-4f2b-97a7-7e8983d3c6a6","465995","Humidity - 465995","19-12-11 12:32","36.37"
"78a13c4a-8175-47f2-850a-0245a0feba1f","465995","Humidity - 465995","19-12-11 12:22","36.29"
"7e22539e-86e4-4fd7-846e-2759dcff005a","465995","Humidity - 465995","19-12-11 12:12","36.22"
"bcabfe0f-708b-48bd-aadd-9cbeaf31a688","465995","Humidity - 465995","19-12-11 12:02","36.1"
"5be699ca-d53e-482d-ade5-b86f0509affb","465995","Humidity - 465995","19-12-11 11:52","36.04"
"bddc3c89-69ec-4db6-a6c1-e0144c3825e7","465995","Humidity - 465995","19-12-11 11:42","35.98"
"411a7824-85b6-485a-a886-552c865c3832","465995","Humidity - 465995","19-12-11 11:32","35.88"
"655df9d7-7645-4626-8b52-d6f53a96da7a","465995","Humidity - 465995","19-12-11 11:22","35.85"
"9c3340d3-b43c-4688-8d3d-4caf66061fa6","465995","Humidity - 465995","19-12-11 11:12","35.83"
"104571ab-6efc-4134-be4d-100646e10cbb","465995","Humidity - 465995","19-12-11 11:02","35.8"
