"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"e2bf9608-166a-406f-ad90-1e60e71c5f19","431715","Differential Pressure - 431715","19-12-11 22:44","0.3"
"5172ef43-4575-407b-9b66-a44cb14d9f82","431715","Differential Pressure - 431715","19-12-11 22:34","0.2"
"d5627c02-f9f2-47d2-ac86-d3512ce28096","431715","Differential Pressure - 431715","19-12-11 22:24","0.2"
"51e727fe-9c53-48cb-89d9-b3a47f950abf","431715","Differential Pressure - 431715","19-12-11 22:14","0.2"
"e9e1bbce-c827-4df3-805e-6242db9e3a73","431715","Differential Pressure - 431715","19-12-11 22:04","0.2"
"4654d334-23f4-4cc6-95f0-158ea9fe1799","431715","Differential Pressure - 431715","19-12-11 21:54","0.2"
"6f6be5e9-6e1f-4279-b3d9-56e13e40d1ab","431715","Differential Pressure - 431715","19-12-11 21:44","0.1"
"ccc854d2-e25d-47cf-b301-50e7273ae2ac","431715","Differential Pressure - 431715","19-12-11 21:34","0.3"
"01ef9828-75ea-439b-ba6d-0abbda1ab66e","431715","Differential Pressure - 431715","19-12-11 21:24","0.4"
"4e8f26de-07a8-482b-a9a0-ba20bdd1abb5","431715","Differential Pressure - 431715","19-12-11 21:14","0.2"
"3a0effc9-de65-4a59-9286-6d26a52c4ebf","431715","Differential Pressure - 431715","19-12-11 21:04","0.2"
"bdaaaf8f-55d4-4e84-8f93-f45c86e716c8","431715","Differential Pressure - 431715","19-12-11 20:54","0.5"
"a9b5b7e3-a445-4ae4-a9a1-16058d05be3c","431715","Differential Pressure - 431715","19-12-11 20:44","0.1"
"e5fbc9ac-763b-4a1d-a0a9-cf6599279517","431715","Differential Pressure - 431715","19-12-11 20:34","0.8"
"9be0e8ec-426a-47b9-a70f-f04cf69cf4c4","431715","Differential Pressure - 431715","19-12-11 20:24","0"
"86ad65b8-4e81-474d-b649-67efe720f051","431715","Differential Pressure - 431715","19-12-11 20:14","0.3"
"ef6c4c73-e646-47f1-91e8-69c01b3144db","431715","Differential Pressure - 431715","19-12-11 20:04","0.2"
"2a615f21-ceae-494e-a463-60424da5cba7","431715","Differential Pressure - 431715","19-12-11 19:54","0.2"
"61213639-837a-4e09-a3b1-8485962dd47b","431715","Differential Pressure - 431715","19-12-11 19:44","0.2"
"a94d6b16-15c7-4a3c-ba9c-08a488a4c8b7","431715","Differential Pressure - 431715","19-12-11 19:34","0.6"
"db6d62ff-f365-480d-a717-93ebb410c3a2","431715","Differential Pressure - 431715","19-12-11 19:24","0.2"
"168fa66b-a93b-49d6-a62b-e62900a5d971","431715","Differential Pressure - 431715","19-12-11 19:14","0.1"
"3eb85cc7-72bc-4022-bea0-56483b0673b4","431715","Differential Pressure - 431715","19-12-11 19:04","0.4"
"ce895c6d-0739-4c50-ba79-3c4cee1aaa5e","431715","Differential Pressure - 431715","19-12-11 18:54","0"
"6f34c15b-550d-4199-9e5f-5369d52462e6","431715","Differential Pressure - 431715","19-12-11 18:44","0.1"
"54a1d4ca-c19d-4c98-85ed-2114deb1311d","431715","Differential Pressure - 431715","19-12-11 18:34","0.4"
"4051344a-a5f4-47a2-a37c-b52f0b384fe6","431715","Differential Pressure - 431715","19-12-11 18:24","1.1"
"a491232b-62ba-498d-b0f8-e10d4e63e834","431715","Differential Pressure - 431715","19-12-11 18:14","0.4"
"1d62e1a4-b462-4834-a5ac-b850616413e0","431715","Differential Pressure - 431715","19-12-11 18:04","0.6"
"292aa60b-6c07-4136-b15e-d529cb5c9f29","431715","Differential Pressure - 431715","19-12-11 17:54","38.8"
"b4250103-20bc-489e-9ec1-5c9907db7faf","431715","Differential Pressure - 431715","19-12-11 17:44","35.4"
"9aece441-72c0-499b-8e5d-bc6d333d7b3e","431715","Differential Pressure - 431715","19-12-11 17:34","36.4"
