"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"561c72a4-fd58-4cb7-b381-0a9c655cc636","466015","Humedad- 466015","19-12-11 21:53","36.62"
"c0d226e6-8a05-40a9-a765-ab100b9e99a6","466015","Humedad- 466015","19-12-11 20:53","36.71"
"93aa347e-7fc0-4c8c-9aca-9935f400f0a3","466015","Humedad- 466015","19-12-11 19:53","36.84"
"3b4f72e5-9717-48fa-a057-925b6958162e","466015","Humedad- 466015","19-12-11 18:53","36.94"
"643797a3-cc08-4ed1-b5be-b85112980362","466015","Humedad- 466015","19-12-11 17:53","37.03"
"c3abf4d9-54cf-4ae8-8f1e-b4e6763cf854","466015","Humedad- 466015","19-12-11 16:53","37.06"
"d2e4510c-77e8-47e3-93b6-1efea2dd1f75","466015","Humedad- 466015","19-12-11 15:53","37.04"
"ea1e63e4-667e-42e7-9d06-9bab9025f78a","466015","Humedad- 466015","19-12-11 14:53","36.9"
"c938c4df-f1aa-4ac0-8262-4606cf44be73","466015","Humedad- 466015","19-12-11 13:53","36.7"
"a089f5b6-62ee-4bcd-a37c-b959038d38a6","466015","Humedad- 466015","19-12-11 12:53","36.54"
"452107df-040a-48c4-99fd-6a1fd124f39a","466015","Humedad- 466015","19-12-11 11:53","36.39"
"d1b9e4e9-dd22-469d-a308-4d599fa72546","466015","Humedad- 466015","19-12-11 10:53","36.2"
"48ba136c-8381-428c-a64d-bfe64e71a0cc","466015","Humedad- 466015","19-12-11 09:53","35.86"
"63d31a11-d5ad-4be8-b979-234f94e83a4f","466015","Humedad- 466015","19-12-11 08:53","35.55"
"d8fa5927-45f4-466e-9f9c-e7ce1ac51b5c","466015","Humedad- 466015","19-12-11 07:53","35.54"
"0d423684-d89a-4ef8-8429-99a9a0eaefd6","466015","Humedad- 466015","19-12-11 06:53","35.51"
"6bf9f006-689d-44e8-aab5-46789d49484c","466015","Humedad- 466015","19-12-11 05:53","35.46"
"cce1c765-6bae-4080-9af3-f9c675c56811","466015","Humedad- 466015","19-12-11 04:53","35.44"
"b0b17388-940a-4bf7-817d-19e8353aa87a","466015","Humedad- 466015","19-12-11 03:53","35.41"
"0116be8f-39c4-42c2-adde-e5fd57e425c2","466015","Humedad- 466015","19-12-11 02:53","35.3"
"9fc9ad1f-d6fb-48b2-8cee-a0f9014a24b7","466015","Humedad- 466015","19-12-11 01:53","35.34"
"1ee892d5-ad5c-4f2e-aacd-3b8ab4b9a2ba","466015","Humedad- 466015","19-12-11 00:53","35.33"
"66a54348-a2af-4cce-8f8b-41d92855a343","466015","Humedad- 466015","19-12-10 23:53","35.37"
"a23d0cd3-3927-4975-88d6-d581dca43b61","466015","Humedad- 466015","19-12-10 22:53","35.38"
"86c3e4bb-59a6-4d06-b649-375d6dd3a42b","466015","Humedad- 466015","19-12-10 21:53","35.52"
"58214a42-94cd-4ed4-b2b7-5a2dd62b37c0","466015","Humedad- 466015","19-12-10 20:53","35.61"
"1bcb49be-a99b-44e9-b594-09790102aa03","466015","Humedad- 466015","19-12-10 19:53","35.81"
"84233c5e-a00d-468d-bd8d-083971326ee1","466015","Humedad- 466015","19-12-10 18:53","35.89"
"574b9e17-57f7-4a81-bb76-f8ba7db2b8f3","466015","Humedad- 466015","19-12-10 17:53","35.9"
"75f2e30d-3d1c-4421-a16a-32ea6eed246b","466015","Humedad- 466015","19-12-10 16:53","35.79"
"0a29377b-9547-45f7-93c3-97d300de5256","466015","Humedad- 466015","19-12-10 15:53","35.64"
"d5f5ed29-4297-4cfc-8899-59523cef0e08","466015","Humedad- 466015","19-12-10 14:53","35.45"
"ab88f60a-c21b-4679-8485-2ea4f3e5c977","466015","Humedad- 466015","19-12-10 13:53","35.27"
"b2c64724-7a3d-4fe2-849c-4df610e8bfe2","466015","Humedad- 466015","19-12-10 12:53","35.16"
"a35f9a55-092e-497c-84b6-a6ec4dd31343","466015","Humedad- 466015","19-12-10 11:53","35.06"
"f4019158-db93-445a-bb3b-ecf139bc4f52","466015","Humedad- 466015","19-12-10 10:53","35.16"
"bf5a5d7f-c794-4cdc-9ccd-9c75dc373ab3","466015","Humedad- 466015","19-12-10 09:53","35.24"
"fcfe6d6a-1dc3-4dc0-b38e-523e5741405f","466015","Humedad- 466015","19-12-10 08:53","36.96"
"8ea7e971-5a6a-4167-96c6-7eec6f9272cc","466015","Humedad- 466015","19-12-10 07:53","34.1"
"9176d86d-b6b1-4724-985d-29c5ee272639","466015","Humedad- 466015","19-12-10 06:53","34.11"
"76e423ee-3a7a-4049-96c4-3981a64d2ae3","466015","Humedad- 466015","19-12-10 05:53","34.09"
"b3013811-a0b9-4988-a0e9-41fbac6f8e0f","466015","Humedad- 466015","19-12-10 04:53","34.14"
"3d941d7b-1f65-4ff7-86f0-64c614c0cedc","466015","Humedad- 466015","19-12-10 03:53","34.11"
"f9071a0f-dc72-495d-81fa-9387ffdc1ae3","466015","Humedad- 466015","19-12-10 02:53","34.13"
"e6e07f36-ea00-414e-b7d3-3cb16e23f8f1","466015","Humedad- 466015","19-12-10 01:53","34.15"
"fd186c2b-f7e5-4940-9841-fcc37fde0bd7","466015","Humedad- 466015","19-12-10 00:53","34.16"
