"DataMessageGUID","SensorID","Sensor Name","Date","Value"
"62bd0fe6-5944-4439-a6e1-3a2bbb80e21c","431498","Open / Closed - 431498","19-12-11 22:49","1"
"8f255b66-8f59-4c32-a822-0eeac0830a70","431498","Open / Closed - 431498","19-12-11 22:39","1"
"7ac4df4c-2b9a-4719-83b0-76e8efa6409d","431498","Open / Closed - 431498","19-12-11 22:29","1"
"a3a13d36-fcbe-4856-9a5c-e5d3d09b7860","431498","Open / Closed - 431498","19-12-11 22:19","1"
"2ac78bad-ab05-4a7c-b2b5-0ead2697e573","431498","Open / Closed - 431498","19-12-11 22:09","1"
"472befb6-8b1f-4324-b400-7fd0e9ceb1f0","431498","Open / Closed - 431498","19-12-11 21:59","1"
"a46111f4-89bf-4610-8daa-db191d5440b0","431498","Open / Closed - 431498","19-12-11 21:49","1"
"65134c7b-068b-43eb-b8ed-72a22e7b1190","431498","Open / Closed - 431498","19-12-11 21:39","1"
"3f68d123-95c9-404e-a251-15ee6eb05b4f","431498","Open / Closed - 431498","19-12-11 21:29","1"
"8037f069-6093-41ae-b4d4-91ef6415e2cd","431498","Open / Closed - 431498","19-12-11 21:19","1"
"8cad3539-72d2-427f-89ce-8e03ed598b06","431498","Open / Closed - 431498","19-12-11 21:09","1"
"64e7a4b3-b985-4042-8916-7db50a939e21","431498","Open / Closed - 431498","19-12-11 20:59","1"
"bebfc513-39cc-47e2-a25c-c92ad0ce6314","431498","Open / Closed - 431498","19-12-11 20:49","1"
"23f99e82-e288-4662-954f-4266a4fb55e0","431498","Open / Closed - 431498","19-12-11 20:39","1"
"2aedd97b-aeec-43c8-b64b-134abfbf4830","431498","Open / Closed - 431498","19-12-11 20:29","1"
"a0542c13-c285-417c-ab68-9774060aef6f","431498","Open / Closed - 431498","19-12-11 20:19","1"
"d6f573e5-8cc7-4367-8ad7-129b234d1952","431498","Open / Closed - 431498","19-12-11 20:09","1"
"459af8e7-cd94-4fb3-92c0-7d556c014ed5","431498","Open / Closed - 431498","19-12-11 19:59","1"
"2efab983-13c4-4dde-9752-9642cbd5ad0c","431498","Open / Closed - 431498","19-12-11 19:49","1"
"2949d8c8-ac7d-477d-83e9-4ff5f3e1c7f4","431498","Open / Closed - 431498","19-12-11 19:39","1"
"feb1cb39-a340-4f4f-a80a-d9ea6607c8e3","431498","Open / Closed - 431498","19-12-11 19:29","1"
"93097fa0-3360-45f6-99f0-cbe29d752cb0","431498","Open / Closed - 431498","19-12-11 19:19","1"
"1863c139-08cd-4436-b265-7fcadc1c547e","431498","Open / Closed - 431498","19-12-11 19:09","1"
"5ea233fc-15e6-492b-b8f7-99f9c3aedb96","431498","Open / Closed - 431498","19-12-11 18:59","1"
"f41e1a14-de80-4fe6-83ac-db968600721d","431498","Open / Closed - 431498","19-12-11 18:49","1"
"5f92a3df-df46-4248-b3be-edd7a3d38991","431498","Open / Closed - 431498","19-12-11 18:39","1"
"154d15c9-718c-4596-8a92-d72bf73b5243","431498","Open / Closed - 431498","19-12-11 18:29","1"
